efret0,cl_id,pred
0.20500006783442942,A124C,A78C
0.13233017717656329,A124C,S42C
0.24999999998549952,A124C,A78C
0.2500000000058721,A124C,A78C
0.4250045967415596,A124C,A107C
0.28414871472404546,A124C,A78C
0.5700373358577878,A124C,A124C
0.43499999993922667,A124C,A107C
0.20709160392167558,A124C,A78C
0.17499999993898158,A124C,S42C
0.8849997345371946,A124C,A124C
0.7455581890155716,A124C,A124C
0.16925460107052823,A124C,S42C
0.22499999999861842,A124C,A78C
0.3450012313195701,A124C,A78C
0.3388615984211553,A124C,A78C
0.27735449893768155,A124C,A78C
0.1500106494955693,A124C,S42C
0.22500000000000536,A124C,A78C
0.7750000000000248,A124C,A124C
0.7550000115640959,A124C,A124C
0.7990581444849485,A124C,A124C
0.2342061552996312,A124C,A78C
0.20168064538637637,A124C,A78C
0.43999999979603355,A124C,A107C
0.16767689296317217,A124C,S42C
0.20499999993805695,A124C,A78C
0.17699164050682764,A124C,S42C
0.8423877584441066,A124C,A124C
0.1981070731791386,A124C,S42C
0.14499999999668878,A124C,S42C
0.8841227096553673,A124C,A124C
0.7245028699888691,A124C,A124C
0.7344956426666389,A124C,A124C
0.12680780201993824,A124C,S42C
0.18500000000149933,A124C,S42C
0.2118681230341019,A124C,A78C
0.4050000003500786,A124C,A107C
0.8050718016945344,A124C,A124C
0.10847238623389219,A124C,S42C
0.13527334525931434,A124C,S42C
0.31500000000022693,A124C,A78C
0.5599999999999996,A124C,A124C
0.6921419146810656,A124C,A124C
0.18000000000000088,A124C,S42C
0.46999999999999964,A124C,A107C
0.7999999999942272,A124C,A124C
0.12604137005144278,A124C,S42C
0.5750000000689093,A124C,A124C
0.2543556757951201,A124C,A78C
0.46999999999999975,A124C,A107C
0.74543751496458,A124C,A124C
0.16999999999999912,A124C,S42C
0.8450022922392763,A124C,A124C
0.6849999999954967,A124C,A124C
0.5899999999999993,A124C,A124C
0.26000000000081525,A124C,A78C
0.19500204687045605,A124C,S42C
0.16179513051675182,A124C,S42C
0.31245140857911713,A124C,A78C
0.40499852248490775,A124C,A107C
0.45999999999999847,A124C,A107C
0.8595953183236342,A124C,A124C
0.7648584131665265,A124C,A124C
0.8883907932285824,A124C,A124C
0.3499999999999991,A124C,A78C
0.19031401375036527,A124C,S42C
0.12499844991161195,A124C,S42C
0.41000000001642023,A124C,A107C
0.41496884886571245,A124C,A107C
0.33089859932818894,A124C,A78C
0.2999999999999992,A124C,A78C
0.19592325479155548,A124C,S42C
0.2524464664994093,A124C,A78C
0.4699663558978389,A124C,A107C
0.20783522187606399,A124C,A78C
0.7749999999381728,A124C,A124C
0.4099999999999987,A124C,A107C
0.15420597493907806,A124C,S42C
0.31634895620833187,A124C,A78C
0.17499758272032787,A124C,S42C
0.3188950955879671,A124C,A78C
0.32499999993965367,A124C,A78C
0.6580800086948383,A124C,A124C
0.46689118582165745,A124C,A107C
0.3050000000103086,A124C,A78C
0.15710709035348203,A124C,S42C
0.5961198212866983,A124C,A124C
0.805000000004319,A124C,A124C
0.5686432369019943,A124C,A124C
0.4899999999393178,A124C,A107C
0.2631322863068214,A124C,A78C
0.7907457615146721,A124C,A124C
