efret0,cl_id,pred
0.6149999999971587,A124C,A124C
0.6400000000182114,A124C,A124C
0.8780020193334506,A124C,A124C
0.15999999999999964,A124C,S42C
0.11350814316117425,A124C,S42C
0.20415796831662625,A124C,A78C
0.16448050422465083,A124C,S42C
0.24738624739196347,A124C,A78C
0.44999999993434264,A124C,A107C
0.22999999998098722,A124C,A78C
0.15410937317253912,A124C,S42C
0.3300000000074541,A124C,A78C
0.17499999999620391,A124C,S42C
0.8650691443460342,A124C,A124C
0.4249999999388915,A124C,A107C
0.24000000003231894,A124C,A78C
0.4699999999999994,A124C,A107C
0.36872043867011667,A124C,A107C
0.7783902520473736,A124C,A124C
0.15493089556058134,A124C,S42C
0.3262050351537886,A124C,A78C
0.8501843114165897,A124C,A124C
0.7518378897947753,A124C,A124C
0.8798749451884124,A124C,A124C
0.3815055059650612,A124C,A107C
0.47499024264938494,A124C,A107C
0.15737204581430578,A124C,S42C
0.14500056764732952,A124C,S42C
0.31776800098836394,A124C,A78C
0.2016967064512997,A124C,A78C
0.6825816694008304,A124C,A124C
0.2599999999992961,A124C,A78C
0.34499930740566154,A124C,A78C
0.6499999999974816,A124C,A124C
0.7055582546648801,A124C,A124C
0.4150026677799215,A124C,A107C
0.1393619789833199,A124C,S42C
0.285000654738215,A124C,A78C
0.3749999999397859,A124C,A107C
0.11567333212710514,A124C,S42C
0.694655958216252,A124C,A124C
0.7049307067335235,A124C,A124C
0.49670406286343805,A124C,A107C
0.8310556065557488,A124C,A124C
0.19499999999817183,A124C,S42C
0.26500000000028673,A124C,A78C
0.785506062712451,A124C,A124C
0.12773398560136043,A124C,S42C
0.16525757650869005,A124C,S42C
0.6499999999999986,A124C,A124C
0.6449999999915896,A124C,A124C
0.5249964808615076,A124C,A107C
0.13499999999706347,A124C,S42C
0.18777611857581428,A124C,S42C
0.44999999999857543,A124C,A107C
0.21000000000000058,A124C,A78C
0.12169423609586186,A124C,S42C
0.15500000000079203,A124C,S42C
0.28949678222750885,A124C,A78C
0.40499999999893593,A124C,A107C
0.8910916366304227,A124C,A124C
0.23026060506459584,A124C,A78C
0.11514171195819031,A124C,S42C
0.41499999999644643,A124C,A107C
0.2398755171332123,A124C,A78C
0.396911480277547,A124C,A107C
0.17500000000344912,A124C,S42C
0.20999999999999858,A124C,A78C
0.7249999983526314,A124C,A124C
0.22500003004638164,A124C,A78C
0.5649481146326087,A124C,A124C
0.17618925323237603,A124C,S42C
0.36416263286420447,A124C,A107C
0.13974545451888837,A124C,S42C
0.43500001570439717,A124C,A107C
0.45500352221932994,A124C,A107C
0.1945053430743577,A124C,S42C
0.11247066812500357,A124C,S42C
0.7349999999999987,A124C,A124C
0.20451304948531057,A124C,A78C
0.25999999992914047,A124C,A78C
0.26792924713434896,A124C,A78C
0.4050000000003437,A124C,A107C
0.4558870974308041,A124C,A107C
0.14757043285114715,A124C,S42C
0.320000000071938,A124C,A78C
0.4549999999986822,A124C,A107C
0.6654945156666108,A124C,A124C
0.5950025621836931,A124C,A124C
0.2050594449263416,A124C,A78C
0.7249982293328746,A124C,A124C
0.7250000000006043,A124C,A124C
0.1595981152769858,A124C,S42C
0.2783008755354187,A124C,A78C
0.5867871325065146,A124C,A124C
0.3550003044708536,A124C,A107C
0.8083298522491908,A124C,A124C
0.3349999999299337,A124C,A78C
0.2150000000001055,A124C,A78C
0.18999999998919706,A124C,S42C
0.20546799051958797,A124C,A78C
0.36513400911792115,A124C,A107C
0.1130549556582424,A124C,S42C
0.3500882345288044,A124C,A78C
0.6349999999329837,A124C,A124C
0.2750001049056754,A124C,A78C
0.8350005232329225,A124C,A124C
0.13391600118471722,A124C,S42C
0.12999999999999964,A124C,S42C
0.3597825568510362,A124C,A107C
0.11452331443094954,A124C,S42C
0.405083873697925,A124C,A107C
0.14486478190921584,A124C,S42C
0.1800000000163718,A124C,S42C
0.14499854668192105,A124C,S42C
0.7737556107506183,A124C,A124C
0.13499999999971657,A124C,S42C
0.26499999999732843,A124C,A78C
0.2545495168701337,A124C,A78C
0.17515498036650354,A124C,S42C
0.6849999983554643,A124C,A124C
0.724999568954588,A124C,A124C
0.3975814119965657,A124C,A107C
0.41173249525955063,A124C,A107C
0.3699999999999979,A124C,A107C
0.7187625473132914,A124C,A124C
0.13197521444710958,A124C,S42C
0.3749963205682849,A124C,A107C
0.3884960402674146,A124C,A107C
0.13190638061387025,A124C,S42C
0.22513483707065304,A124C,A78C
0.12875301364829192,A124C,S42C
0.8449999983532082,A124C,A124C
0.3250000000472066,A124C,A78C
0.8941911798283466,A124C,A124C
0.17785894839389443,A124C,S42C
0.18665589184907633,A124C,S42C
0.1643303649663189,A124C,S42C
0.16000000000381112,A124C,S42C
0.3500000000014299,A124C,A78C
0.10000000002948244,A124C,S42C
0.3807473307650813,A124C,A107C
0.7850004735919887,A124C,A124C
0.19499999993962588,A124C,S42C
0.20499999835246985,A124C,A78C
0.2211177533724628,A124C,A78C
0.18500000000333217,A124C,S42C
0.3928324039955519,A124C,A107C
0.5100000000000005,A124C,A107C
0.154999999998092,A124C,S42C
0.2849999999395436,A124C,A78C
0.1951385142917406,A124C,S42C
0.33666233674358764,A124C,A78C
0.5741236082239991,A124C,A124C
0.7549999999982341,A124C,A124C
0.12500153594107738,A124C,S42C
0.3193777351150079,A124C,A78C
0.47999999999976145,A124C,A107C
0.7550000001425506,A124C,A124C
0.7401251398971727,A124C,A124C
0.13793795759983601,A124C,S42C
0.5522548336338773,A124C,A107C
0.8031527824985121,A124C,A124C
0.21145026724292942,A124C,A78C
0.6499999999973345,A124C,A124C
0.19813187642284905,A124C,S42C
0.19500000000801979,A124C,S42C
0.7333061710857005,A124C,A124C
0.1749964830602415,A124C,S42C
0.6738058895870654,A124C,A124C
0.13000000000956352,A124C,S42C
0.29499999999811455,A124C,A78C
0.14999999999999986,A124C,S42C
0.4491647634872959,A124C,A107C
0.3300000000159108,A124C,A78C
0.40447462657381394,A124C,A107C
0.13021009950669118,A124C,S42C
0.6049999999398255,A124C,A124C
0.38499999995787776,A124C,A107C
0.8849999999392408,A124C,A124C
0.13381417316667654,A124C,S42C
0.86992941698385,A124C,A124C
0.8212931472529799,A124C,A124C
0.19008323044702444,A124C,S42C
0.40499999999452185,A124C,A107C
0.39506926103176687,A124C,A107C
0.1949999999392275,A124C,S42C
0.8099999999983848,A124C,A124C
0.37000000000111005,A124C,A107C
0.369254296746879,A124C,A107C
0.13499999999577084,A124C,S42C
0.3368978911618832,A124C,A78C
0.6949999999396402,A124C,A124C
0.7149999999999977,A124C,A124C
0.2547503385001529,A124C,A78C
0.4947130213677951,A124C,A107C
0.23627084266590398,A124C,A78C
0.4133249849802886,A124C,A107C
0.30499999999669125,A124C,A78C
0.252109414049301,A124C,A78C
0.22818762745131443,A124C,A78C
0.5749999999793168,A124C,A124C
0.7534746897889211,A124C,A124C
0.5579116056199683,A124C,A124C
0.3849999999399483,A124C,A107C
0.16800201268854653,A124C,S42C
0.1851712715796954,A124C,S42C
0.21382516927536496,A124C,A78C
0.46500000001178804,A124C,A107C
0.13925427370571258,A124C,S42C
0.8697854439114492,A124C,A124C
0.504999999977099,A124C,A107C
0.4861200035959016,A124C,A107C
0.34649147121291757,A124C,A78C
0.2600000000489079,A124C,A78C
0.2649993452586269,A124C,A78C
0.12978531494614304,A124C,S42C
0.6534082482551662,A124C,A124C
0.5581162090746212,A124C,A124C
0.5404693549516776,A124C,A107C
0.2974248878505823,A124C,A78C
0.6360973983173307,A124C,A124C
0.8399999999958574,A124C,A124C
0.5950003046053219,A124C,A124C
0.29438220211353866,A124C,A78C
0.38625747565186985,A124C,A107C
0.21499999999816755,A124C,A78C
0.16864820060631303,A124C,S42C
0.18141906532174373,A124C,S42C
0.6454944088042834,A124C,A124C
0.20499999993871104,A124C,A78C
0.515257111145678,A124C,A107C
0.22925602244055932,A124C,A78C
0.44202361768068493,A124C,A107C
0.600000000089041,A124C,A124C
0.48499828687974905,A124C,A107C
0.3649999883943364,A124C,A107C
0.6980973300581249,A124C,A124C
0.5252953152366282,A124C,A107C
0.29499999993808984,A124C,A78C
0.3950023255375721,A124C,A107C
0.20000000000127405,A124C,S42C
0.774763565252704,A124C,A124C
0.2692562396772951,A124C,A78C
0.24888424597223638,A124C,A78C
0.6550000000037267,A124C,A124C
0.32999999999999946,A124C,A78C
0.26374032551930116,A124C,A78C
0.27499993364378955,A124C,A78C
0.1450000000033317,A124C,S42C
0.6950000000000014,A124C,A124C
0.224999999937673,A124C,A78C
0.12799761056235975,A124C,S42C
0.23574930354896453,A124C,A78C
0.14999999999999994,A124C,S42C
0.6456270356364153,A124C,A124C
0.31129264924422345,A124C,A78C
0.5020488386500057,A124C,A107C
0.3650030536517201,A124C,A107C
0.10999935720883391,A124C,S42C
0.4750002046174765,A124C,A107C
0.3749999999389103,A124C,A107C
0.1450000000100538,A124C,S42C
0.23557740265725768,A124C,A78C
0.15999999999364273,A124C,S42C
0.474999999937771,A124C,A107C
0.405000000000567,A124C,A107C
0.2224482285220315,A124C,A78C
0.14999999999410193,A124C,S42C
0.3850006546257327,A124C,A107C
0.16913075032122316,A124C,S42C
0.6899999999955283,A124C,A124C
0.40500000000960873,A124C,A107C
0.5350327009877855,A124C,A107C
0.31493234536236625,A124C,A78C
0.1783902213886457,A124C,S42C
0.12499999999963832,A124C,S42C
0.35257523768823373,A124C,A78C
0.13499999993923675,A124C,S42C
0.500110057570368,A124C,A107C
0.2504724363680337,A124C,A78C
0.8850002078182028,A124C,A124C
0.37000000000117217,A124C,A107C
0.2402737587487134,A124C,A78C
0.3450000413464463,A124C,A78C
0.21502723296672765,A124C,A78C
0.6056686479291097,A124C,A124C
0.22635157275782739,A124C,A78C
0.20999999998826846,A124C,A78C
0.8084206264591832,A124C,A124C
0.30999999999433964,A124C,A78C
0.7349999999274283,A124C,A124C
0.12728750299356503,A124C,S42C
0.6973868474267413,A124C,A124C
0.7521351903736003,A124C,A124C
0.6549999321911005,A124C,A124C
0.5299999999405917,A124C,A107C
0.1360651611360672,A124C,S42C
0.14190566046754322,A124C,S42C
0.559999999999369,A124C,A124C
0.4798421707281154,A124C,A107C
0.8949999999396223,A124C,A124C
0.44320121632129417,A124C,A107C
0.6550000000017592,A124C,A124C
0.42500000000825106,A124C,A107C
0.27410851703155004,A124C,A78C
0.22499999993811212,A124C,A78C
0.6550000000070414,A124C,A124C
0.44999999999973384,A124C,A107C
0.6900000000044643,A124C,A124C
0.22332674344874817,A124C,A78C
0.23983296759078498,A124C,A78C
0.35665757542114085,A124C,A107C
0.8900000000062398,A124C,A124C
0.7352112752732074,A124C,A124C
0.6926935122881225,A124C,A124C
0.6900000000000007,A124C,A124C
0.5749324838994798,A124C,A124C
0.43444119655805136,A124C,A107C
0.7449999999394759,A124C,A124C
0.14785812896204398,A124C,S42C
0.19499999993996717,A124C,S42C
0.23999999999999858,A124C,A78C
0.7826638960574476,A124C,A124C
0.8899999999936768,A124C,A124C
0.6951202621968849,A124C,A124C
0.6308463747676167,A124C,A124C
0.4164929492301012,A124C,A107C
0.550000000042496,A124C,A107C
0.7751339051753203,A124C,A124C
0.18779484877754907,A124C,S42C
0.2644378004309681,A124C,A78C
0.15499999993881636,A124C,S42C
0.23499999999926174,A124C,A78C
0.24183187454988903,A124C,A78C
0.26216444984861537,A124C,A78C
0.5449323428062244,A124C,A107C
0.18330487315206592,A124C,S42C
0.14363937244155878,A124C,S42C
0.4049999999374839,A124C,A107C
0.47000000001480496,A124C,A107C
0.8793857673857228,A124C,A124C
0.34499999999978564,A124C,A78C
0.35021502240808944,A124C,A78C
0.1851611457349611,A124C,S42C
0.16651565091878098,A124C,S42C
0.16999999999999965,A124C,S42C
0.2050000002561222,A124C,A78C
0.14500000000181099,A124C,S42C
0.2085770995749296,A124C,A78C
0.7949999999375327,A124C,A124C
0.17499999996477064,A124C,S42C
0.23500131046873496,A124C,A78C
0.7450011851445321,A124C,A124C
0.3399676722523932,A124C,A78C
0.31499999996491995,A124C,A78C
0.24500000000000485,A124C,A78C
0.43130823401746493,A124C,A107C
0.3149999999398418,A124C,A78C
0.18532450678845885,A124C,S42C
0.5450000000000682,A124C,A107C
0.1449999999627157,A124C,S42C
0.35979227298469446,A124C,A107C
0.380000000000334,A124C,A107C
0.7042802615360675,A124C,A124C
0.3179551131625812,A124C,A78C
0.23796221595378886,A124C,A78C
0.25000000042543563,A124C,A78C
0.32499999999998697,A124C,A78C
0.7049999999972176,A124C,A124C
0.26795268017991003,A124C,A78C
0.22987515116138568,A124C,A78C
0.16924158198528988,A124C,S42C
0.16496885071666614,A124C,S42C
0.25000000000183914,A124C,A78C
0.2699999999999989,A124C,A78C
0.4749999984934721,A124C,A107C
0.1385265065798698,A124C,S42C
0.574999999939709,A124C,A124C
0.1316461764858391,A124C,S42C
0.3783186089644487,A124C,A107C
0.36319196890892225,A124C,A107C
0.3849999999940108,A124C,A107C
0.32450542462313603,A124C,A78C
0.15441897851794795,A124C,S42C
0.8592229346415329,A124C,A124C
0.5630100124055348,A124C,A124C
0.29506758733707383,A124C,A78C
0.1449999999998271,A124C,S42C
0.2518170104586311,A124C,A78C
0.45500060022923794,A124C,A107C
0.24499999999969507,A124C,A78C
0.1534469539547693,A124C,S42C
0.22138315791910146,A124C,A78C
0.6299999999999998,A124C,A124C
0.7102783760382395,A124C,A124C
0.1134166750669337,A124C,S42C
0.1649999999388044,A124C,S42C
0.10500000000342842,A124C,S42C
0.32892097123297553,A124C,A78C
0.14499999999648305,A124C,S42C
0.4449207390509258,A124C,A107C
0.16999999999498044,A124C,S42C
0.632231709012343,A124C,A124C
0.7450001155903454,A124C,A124C
0.28499999993946873,A124C,A78C
0.12506752161374934,A124C,S42C
0.2200000000882981,A124C,A78C
0.1300000000128926,A124C,S42C
0.47107181061978515,A124C,A107C
0.12549704288787022,A124C,S42C
0.24658830770921142,A124C,A78C
0.13317651835019176,A124C,S42C
0.6839259338188473,A124C,A124C
0.2916704014697306,A124C,A78C
0.30528439991033957,A124C,A78C
0.8912193252958935,A124C,A124C
0.32288527827178976,A124C,A78C
0.14654937388889797,A124C,S42C
0.8745897951668293,A124C,A124C
0.6085423857572883,A124C,A124C
0.8349999999992168,A124C,A124C
0.8717193951163379,A124C,A124C
0.605708456703996,A124C,A124C
0.8797139872063142,A124C,A124C
0.1247527073058539,A124C,S42C
0.13000000000038148,A124C,S42C
0.23999999998221513,A124C,A78C
0.2849999999397275,A124C,A78C
0.1749999999396731,A124C,S42C
0.3949982052688071,A124C,A107C
0.1949978903966716,A124C,S42C
0.12500000000356276,A124C,S42C
0.20083442564976683,A124C,S42C
0.15605907212486061,A124C,S42C
0.289999999999413,A124C,A78C
0.11143842943385306,A124C,S42C
0.5900000000000001,A124C,A124C
0.2350002616297063,A124C,A78C
0.8350000000011466,A124C,A124C
0.36635937446474004,A124C,A107C
0.20500000000012103,A124C,A78C
0.7560171364855759,A124C,A124C
0.14242541008535353,A124C,S42C
0.1896499549162238,A124C,S42C
0.43090672649807965,A124C,A107C
0.18499999999774175,A124C,S42C
0.14499020925070796,A124C,S42C
0.13500000000076853,A124C,S42C
0.23529717713932313,A124C,A78C
0.6699999999999995,A124C,A124C
0.18499999999823846,A124C,S42C
0.22499952191058606,A124C,A78C
0.20499999999854374,A124C,A78C
0.4415004659350686,A124C,A107C
0.1492546717294661,A124C,S42C
0.8749999736942833,A124C,A124C
0.28530256803898607,A124C,A78C
0.45000000000523277,A124C,A107C
0.29105481947739703,A124C,A78C
0.17999999999999974,A124C,S42C
0.1607480076113232,A124C,S42C
0.7035915631416191,A124C,A124C
0.13305533580098883,A124C,S42C
0.7799999999996114,A124C,A124C
0.11509231138455263,A124C,S42C
0.5102623508610075,A124C,A107C
0.1455909728403012,A124C,S42C
0.19144464806266892,A124C,S42C
0.13497130080247158,A124C,S42C
0.6046933579572678,A124C,A124C
0.12997404810562826,A124C,S42C
0.19570821315814613,A124C,S42C
0.7550020861597782,A124C,A124C
0.5499999999954397,A124C,A107C
0.23074200936943046,A124C,A78C
0.11419636385010565,A124C,S42C
0.4900217104142811,A124C,A107C
0.10506189132219937,A124C,S42C
0.24627203446364068,A124C,A78C
0.40499907483452435,A124C,A107C
0.32000000000519646,A124C,A78C
0.2300000000374816,A124C,A78C
0.3263027310977168,A124C,A78C
0.2471220857808431,A124C,A78C
0.7358061709699489,A124C,A124C
0.7385224346281658,A124C,A124C
0.7599999999984499,A124C,A124C
0.5698749984004259,A124C,A124C
0.27499999411981185,A124C,A78C
0.16499999999712847,A124C,S42C
0.588085588598945,A124C,A124C
0.3874633463883494,A124C,A107C
0.6774549045879555,A124C,A124C
0.3338991936272013,A124C,A78C
0.6150000000191063,A124C,A124C
0.2511984327147801,A124C,A78C
0.6650000000376828,A124C,A124C
0.12999999999999978,A124C,S42C
0.405961008824117,A124C,A107C
0.1651331931212897,A124C,S42C
0.19499999835210505,A124C,S42C
0.27999999999730646,A124C,A78C
0.2709098748097696,A124C,A78C
0.7349999999977305,A124C,A124C
0.7549999983556104,A124C,A124C
0.8651337325463484,A124C,A124C
0.11284066219495796,A124C,S42C
0.4949999999988694,A124C,A107C
0.18500000000000227,A124C,S42C
0.15999999999162842,A124C,S42C
0.6987964960469383,A124C,A124C
0.8800000000149634,A124C,A124C
0.18159110995396946,A124C,S42C
0.1650000000018658,A124C,S42C
0.3588708509912612,A124C,A107C
0.24813120685538287,A124C,A78C
0.3790962017606252,A124C,A107C
0.7455620433760922,A124C,A124C
0.8497853704486583,A124C,A124C
0.6543367009645086,A124C,A124C
0.5577637424305347,A124C,A124C
0.6599999999986433,A124C,A124C
0.20499799162160498,A124C,A78C
0.19176977927490807,A124C,S42C
0.22446301057371812,A124C,A78C
0.7249981412964117,A124C,A124C
0.37500001157536406,A124C,A107C
0.1577578195614771,A124C,S42C
0.33499999993802726,A124C,A78C
0.21000000000000205,A124C,A78C
0.609999999966309,A124C,A124C
0.18188019302411285,A124C,S42C
0.41499999992285724,A124C,A107C
0.28500000000014947,A124C,A78C
0.5205212012227698,A124C,A107C
0.11711523609286117,A124C,S42C
0.142814499824602,A124C,S42C
0.6819989054402159,A124C,A124C
0.15151228691093496,A124C,S42C
0.5049999999394441,A124C,A107C
0.8547523542990286,A124C,A124C
0.35499999999778403,A124C,A107C
0.7200054558944767,A124C,A124C
0.11999999999999951,A124C,S42C
0.15656055237028435,A124C,S42C
0.19251200554457565,A124C,S42C
0.35536720505505714,A124C,A107C
0.4550000000007358,A124C,A107C
0.4450000000013031,A124C,A107C
0.17074680500086709,A124C,S42C
0.15006842731823117,A124C,S42C
0.8299999999999994,A124C,A124C
0.18449577000386663,A124C,S42C
0.24499816194810511,A124C,A78C
0.16499999993976147,A124C,S42C
0.3700000000000001,A124C,A107C
0.7250000000004243,A124C,A124C
0.35862721564822964,A124C,A107C
0.2650009205414168,A124C,A78C
0.2899999999979533,A124C,A78C
0.19466672424964157,A124C,S42C
0.6917517089097005,A124C,A124C
0.3514605867395801,A124C,A78C
0.7249999999729386,A124C,A124C
0.20000000011227184,A124C,S42C
0.42000545640203524,A124C,A107C
0.7299999999870032,A124C,A124C
0.7273460874024801,A124C,A124C
0.255067526880567,A124C,A78C
0.20632114808996949,A124C,A78C
0.28290178331586097,A124C,A78C
0.37065368168180746,A124C,A107C
0.7918174181487654,A124C,A124C
0.5846330604065022,A124C,A124C
0.28645122262544265,A124C,A78C
0.3183781834220356,A124C,A78C
0.3140229576919684,A124C,A78C
0.40450485274850273,A124C,A107C
0.5500000000055839,A124C,A107C
0.26499999999978363,A124C,A78C
0.32499984970046714,A124C,A78C
0.11499731922948553,A124C,S42C
0.37499793498840234,A124C,A107C
0.36499999993938415,A124C,A107C
0.8449999998829362,A124C,A124C
0.7449999999985668,A124C,A124C
0.2648640461571865,A124C,A78C
0.23499977888418225,A124C,A78C
0.6743309307924952,A124C,A124C
0.3850020663160635,A124C,A107C
0.38999999999960905,A124C,A107C
0.882869564599358,A124C,A124C
0.2400000000273368,A124C,A78C
0.8510684310245809,A124C,A124C
0.22999999999999957,A124C,A78C
0.4650002458739355,A124C,A107C
0.3749999999853902,A124C,A107C
0.7922151287279519,A124C,A124C
0.4923678150068784,A124C,A107C
0.8524260861110098,A124C,A124C
0.12471336450225642,A124C,S42C
0.1608266909598579,A124C,S42C
0.22500000000033302,A124C,A78C
0.6349999999749749,A124C,A124C
0.2770264629108436,A124C,A78C
0.48500000845609054,A124C,A107C
0.30280219470872055,A124C,A78C
0.465000000059083,A124C,A107C
0.7549999999969792,A124C,A124C
0.13499999836101606,A124C,S42C
0.5849999999968288,A124C,A124C
0.23987341721829197,A124C,A78C
0.34999999999630554,A124C,A78C
0.6850841694402074,A124C,A124C
0.35654053666846675,A124C,A107C
0.20000000005047663,A124C,S42C
0.23822289982094924,A124C,A78C
0.2421036500409047,A124C,A78C
0.643703084327621,A124C,A124C
0.8599999999999995,A124C,A124C
0.18212316304101764,A124C,S42C
0.22546465561446521,A124C,A78C
0.34499999996344344,A124C,A78C
0.3449999999384843,A124C,A78C
0.154998043340925,A124C,S42C
0.8222715258510569,A124C,A124C
0.47000000000000014,A124C,A107C
0.24240775486237123,A124C,A78C
0.4439659243209913,A124C,A107C
0.11000000000725461,A124C,S42C
0.7649999999993791,A124C,A124C
0.205000000000603,A124C,A78C
0.7692428154724528,A124C,A124C
0.8511182965884964,A124C,A124C
0.1950000000037117,A124C,S42C
0.11978504908237203,A124C,S42C
0.8949999999394003,A124C,A124C
0.2649999999581509,A124C,A78C
0.5299461337946003,A124C,A107C
0.7950000000001053,A124C,A124C
0.7154944788191567,A124C,A124C
0.3807507719537138,A124C,A107C
0.19741560658774113,A124C,S42C
0.45379217828831,A124C,A107C
0.7435225604697535,A124C,A124C
0.35486476995150945,A124C,A107C
0.26021468834178735,A124C,A78C
0.15000000000710614,A124C,S42C
0.16356107399986325,A124C,S42C
0.22602538511406542,A124C,A78C
0.26450546111916573,A124C,A78C
0.4599999999838412,A124C,A107C
0.10047998940007008,A124C,S42C
0.30502722997789483,A124C,A78C
0.2431474132327651,A124C,A78C
0.2649999998612827,A124C,A78C
0.4381877041623288,A124C,A107C
0.6881077447145333,A124C,A124C
0.7821571975571283,A124C,A124C
0.11500000000643071,A124C,S42C
0.454999999967637,A124C,A107C
0.41500000002987375,A124C,A107C
0.19379406612986683,A124C,S42C
0.4696233473569125,A124C,A107C
0.3399999999999997,A124C,A78C
0.14835538981245566,A124C,S42C
0.6473349087693583,A124C,A124C
0.33500000005714364,A124C,A78C
0.26474480703005887,A124C,A78C
0.47536039606638225,A124C,A107C
0.13918206377973158,A124C,S42C
0.2900000000088774,A124C,A78C
0.19824704225670656,A124C,S42C
0.38500000000381746,A124C,A107C
0.7852898268171224,A124C,A124C
0.22499999993861822,A124C,A78C
0.3549999941439452,A124C,A107C
0.23999999999985974,A124C,A78C
0.7829501483728881,A124C,A124C
0.21500000002233827,A124C,A78C
0.20000000002590013,A124C,S42C
0.4250000000004201,A124C,A107C
0.5072670407506754,A124C,A107C
0.37499999999827804,A124C,A107C
0.1249999999999384,A124C,S42C
0.38499999999624085,A124C,A107C
0.2750000000148019,A124C,A78C
0.10500000002684935,A124C,S42C
0.23499999993827467,A124C,A78C
0.2350000000127225,A124C,A78C
0.17499899179566075,A124C,S42C
0.1656922558821848,A124C,S42C
0.25499999999856104,A124C,A78C
0.20500000000760943,A124C,A78C
0.37499999993904554,A124C,A107C
0.6950311510991984,A124C,A124C
0.4718683055101933,A124C,A107C
0.7300000000020966,A124C,A124C
0.29499999999997084,A124C,A78C
0.3902351006048903,A124C,A107C
0.14161865542903712,A124C,S42C
0.14586179325898124,A124C,S42C
0.8981829743801341,A124C,A124C
0.2177231865675556,A124C,A78C
0.25264551831299464,A124C,A78C
0.14021458413001464,A124C,S42C
0.27604786763805184,A124C,A78C
0.5262807363033855,A124C,A107C
0.7900000000011858,A124C,A124C
0.3438700358847702,A124C,A78C
0.11000000000091632,A124C,S42C
0.635000000010186,A124C,A124C
0.1610013890433288,A124C,S42C
0.17113916125878664,A124C,S42C
0.23999999997405191,A124C,A78C
0.3000000000000008,A124C,A78C
0.11489628554172249,A124C,S42C
0.30552296881403856,A124C,A78C
0.40353581791664755,A124C,A107C
0.875000004053217,A124C,A124C
0.135001135867521,A124C,S42C
0.12339029657868542,A124C,S42C
0.33220158675197614,A124C,A78C
0.2250000000014569,A124C,A78C
0.17500000000003166,A124C,S42C
0.8292621996571701,A124C,A124C
0.1392483073026116,A124C,S42C
0.3455496500741695,A124C,A78C
0.14694343029880455,A124C,S42C
0.6747602390459218,A124C,A124C
0.11506931464115351,A124C,S42C
0.14461577044626217,A124C,S42C
0.36495740705241575,A124C,A107C
0.33355612173767324,A124C,A78C
0.8350000000050477,A124C,A124C
0.14918834057847374,A124C,S42C
0.19096189079855308,A124C,S42C
0.3199999999999998,A124C,A78C
0.3378151021177014,A124C,A78C
0.16498964138362113,A124C,S42C
